330	178	79	91
329	178	82	89
341	180	79	87
350	182	78	86
356	182	76	83
361	183	75	81
366	180	74	79
367	179	74	78
370	175	72	77
370	173	72	76
371	172	72	75
371	171	73	75
371	171	74	75
369	171	74	76
366	171	74	74
367	171	73	74
369	171	72	73
373	170	71	73
378	169	71	73
380	170	71	73
382	173	71	73
382	175	72	74
384	173	72	74
383	172	72	73
382	170	72	73
382	169	72	73
382	168	71	72
383	168	71	72
385	168	70	72
388	168	70	71
390	169	70	72
392	170	71	73
396	174	71	74
400	179	72	75
405	185	73	76
410	190	74	77
416	192	73	77
423	192	73	77
425	191	73	76
426	185	72	76
426	178	72	75
424	169	72	74
423	161	72	73
421	154	72	73
420	145	71	72
418	139	71	72
415	135	70	71
413	131	70	70
409	130	70	70
406	131	70	70
402	135	70	71
396	142	69	70
392	148	70	71
387	153	70	72
383	158	71	73
380	161	71	73
379	165	71	73
378	169	71	74
379	173	71	74
379	172	72	74
379	171	72	75
381	168	73	75
384	163	73	75
388	159	73	75
392	155	73	75
402	147	74	76
410	144	73	77
416	143	73	77
424	141	73	76
429	142	72	77
435	141	73	77
438	143	72	77
441	145	73	77
446	149	73	78
448	152	74	78
450	153	73	77
450	155	73	77
450	156	73	77
449	157	73	77
450	156	73	77
450	156	73	77
451	155	73	77
452	154	73	77
451	152	72	77
451	151	73	76
451	150	72	76
449	148	72	76
448	146	71	76
446	143	71	76
445	141	71	75
444	139	71	75
444	138	71	74
444	137	70	74
443	137	71	74
442	136	70	74
441	133	71	73
439	131	71	73
438	125	70	72
436	121	70	71
434	117	69	70
431	113	69	70
427	108	69	69
426	105	68	68
426	105	68	67
427	107	67	67
429	109	66	66
431	112	64	66
433	114	63	65
434	117	62	64
434	121	62	64
434	125	61	63
434	130	61	64
432	137	60	64
432	142	58	63
429	145	57	59
427	146	57	58
423	147	56	58
423	147	57	57
422	147	56	56
423	146	55	56
422	147	55	55
423	148	54	54
423	150	53	56
424	152	48	63
428	158	36	67
434	174	21	60
435	181	21	60
436	184	22	61
436	188	23	61
436	192	23	63
430	198	43	67
428	207	53	65
429	210	57	63
429	210	57	62
428	209	58	63
430	208	58	63
430	208	60	62
433	213	62	57
442	244	58	12
446	218	50	64
446	218	50	64
446	218	50	64
446	218	50	64
446	218	50	64
446	218	50	64
446	218	50	64
446	218	50	64
441	189	12	59
438	189	17	62
436	186	22	63
433	185	26	64
430	186	29	63
428	186	32	62
429	185	32	63
429	183	33	64
426	183	37	62
424	181	38	63
420	178	44	64
409	177	55	62
398	177	61	62
386	178	65	64
377	178	67	67
372	175	67	68
364	175	69	69
356	173	69	70
350	173	69	69
346	171	69	69
342	172	70	71
340	170	70	71
339	170	70	71
338	170	70	71
338	169	69	70
338	168	70	70
337	167	70	69
335	167	70	69
334	168	70	69
331	170	71	69
329	173	70	69
326	174	70	69
322	176	70	69
322	175	69	68
319	174	70	68
319	175	69	68
317	176	69	67
318	176	70	68
319	176	69	67
319	176	69	67
320	175	69	68
320	176	70	68
323	173	69	67
324	171	69	66
325	169	70	66
327	168	69	66
328	167	69	66
329	166	69	66
330	165	69	65
332	165	69	66
331	166	69	66
332	165	69	66
332	164	69	66
332	163	69	66
